"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"ENSG00000120262",0.179008020151911,1.88439225561508,0.759910011876702,0.448757040912084,0.622762245506182,-5.60597068554734,"CCDC170"
"ENSG00000254087",0.0968839133729631,8.65043600757685,0.759892957562385,0.448767198304468,0.622762245506182,-5.89889490060932,"LYN"
"ENSG00000164626",0.205085242644266,-0.902960527285887,0.759853977818814,0.448790414776337,0.622762245506182,-5.12146073812485,"KCNK5"
"ENSG00000150779",0.149158129643545,3.18796297913155,0.75983779143652,0.448800055645106,0.622762245506182,-5.84200372093439,"TIMM8B"
"ENSG00000068120",0.0787849178257023,4.32942477487658,0.759442720945006,0.449035402851868,0.623041713331054,-5.97956606906146,"COASY"
"ENSG00000143452",-0.192685769300796,3.75969520939338,-0.759380221083137,0.449072641099719,0.623044890175935,-5.90323064852743,"HORMAD1"
"ENSG00000158163",-0.315061267228836,1.76549955722074,-0.759292911920394,0.449124664027662,0.623044890175935,-5.54101666654817,"DZIP1L"
"ENSG00000126870",0.133843086043027,1.87970778746539,0.75926796292934,0.449139530452098,0.623044890175935,-5.58773333610698,"WDR60"
"ENSG00000100767",-0.0812776783212019,4.23517215808538,-0.758966557960958,0.449319151792332,0.623246955259708,-5.97395373675256,"PAPLN"
"ENSG00000120256",0.133107217689577,1.66893178416663,0.758779644474067,0.449430563010284,0.62335438324573,-5.55909850673549,"LRP11"
"ENSG00000069188",-0.198429236051706,3.64100684903452,-0.758673664183436,0.44949374041981,0.6233568788029,-5.90380414827116,"SDK2"
"ENSG00000081870",-0.0802062021152956,4.82617986393386,-0.758662680630011,0.449500288272659,0.6233568788029,-6.01202281735598,"HSPB11"
"ENSG00000204209",0.0700223065408485,4.25008737502462,0.758466906041836,0.449617008611313,0.623413501694768,-5.96998502221873,"DAXX"
"ENSG00000198678",-0.335691596432005,-2.55048569054147,-0.758434235896715,0.449636488166663,0.623413501694768,-4.93751221547874,"OR5BS1P"
"ENSG00000151012",-0.126534074656025,1.55884430621919,-0.758423286113148,0.449643017077222,0.623413501694768,-5.55139152480062,"SLC7A11"
"ENSG00000186891",-0.267300049664291,0.35789496817722,-0.758196639701537,0.44977816933092,0.62348857830469,-5.30492845978057,"TNFRSF18"
"ENSG00000140463",-0.0771892962585357,5.04440135949069,-0.758168503677647,0.449794948840485,0.62348857830469,-6.0253884098183,"BBS4"
"ENSG00000090863",-0.0623798541719749,5.75776010822264,-0.75816158108214,0.449799077330958,0.62348857830469,-6.03791470760029,"GLG1"
"ENSG00000162244",0.0930057361902996,8.35794591338005,0.757924481923747,0.449940491410563,0.62363750032846,-5.92511514990797,"RPL29"
"ENSG00000153495",-0.263582713919887,0.700971031786201,-0.757678557394863,0.450087196187722,0.623793732449555,-5.34482566920876,"TEX29"
"ENSG00000160209",0.0822260125611463,5.98814140632852,0.757288463908005,0.450319960344056,0.624069205085685,-6.03451226924939,"PDXK"
"ENSG00000172689",-0.103382074021167,1.48412760885972,-0.757132094874668,0.450413283267383,0.624151408160781,-5.52379972227109,"MS4A10"
"ENSG00000105369",-0.22493022968432,3.08859099143714,-0.757014748046423,0.450483324550842,0.624201339182104,-5.7972099448818,"CD79A"
"ENSG00000001626",-0.0899611685389363,6.9854770943323,-0.756672942746356,0.450687374862883,0.624436935021768,-6.00319208035746,"CFTR"
"ENSG00000132932",-0.228802284000587,0.0580018707978281,-0.756327332908018,0.45089375025211,0.62467571649511,-5.27574714321811,"ATP8A2"
"ENSG00000179922",0.106007434986821,2.06919126327987,0.755787164464392,0.45121641163025,0.625040733056287,-5.65015684407089,"ZNF784"
"ENSG00000259753",0.477911971094125,-1.25474393329047,0.755719639083916,0.451256756183472,0.625040733056287,-5.09020010212895,"AC068234.1"
"ENSG00000165078",-0.314211700476602,-1.26926165105766,-0.755662084306633,0.451291145207075,0.625040733056287,-5.06345994019882,"CPA6"
"ENSG00000285772",-0.373259864663174,0.971435132146739,-0.755658244044086,0.451293439820307,0.625040733056287,-5.32489315540899,"AC000120.3"
"ENSG00000126653",0.0641778246348732,6.82619728592132,0.755559746604722,0.451352295769368,0.625046541546418,-6.00913943931801,"NSRP1"
"ENSG00000175315",-0.398107409215326,-1.49831551680444,-0.755537241903326,0.451365743797332,0.625046541546418,-5.05162805127083,"CST6"
"ENSG00000145491",0.120972811435799,6.04137733353204,0.755444508579431,0.451421160431757,0.625057128112004,-6.03321493510177,"ROPN1L"
"ENSG00000156928",0.0701963733576223,4.42426179339285,0.755342247676925,0.451482275181696,0.625057128112004,-5.99316380773909,"MALSU1"
"ENSG00000130821",0.16663262934166,5.78944549650506,0.755302444330009,0.45150606435731,0.625057128112004,-6.03646657613003,"SLC6A8"
"ENSG00000133466",-0.126614415018856,5.14855124671168,-0.7552965099107,0.451509611229647,0.625057128112004,-6.03425221689526,"C1QTNF6"
"ENSG00000154237",-0.0881341472707291,6.75600210603348,-0.754921939779887,0.45173351586522,0.625319929873313,-6.01333356263004,"LRRK1"
"ENSG00000149187",-0.0675443500375223,7.1438098487584,-0.754526277638442,0.451970097560753,0.625600239112372,-5.99607544542991,"CELF1"
"ENSG00000105889",-0.21434723864834,0.994352426241265,-0.754377660713798,0.452058979681275,0.625676081220882,-5.41449556164859,"STEAP1B"
"ENSG00000119715",-0.317360772797938,-0.472653325376474,-0.753804043680499,0.452402131952924,0.626103810123961,-5.18277150087578,"ESRRB"
"ENSG00000161958",-0.104807546825911,2.48193518985911,-0.753404662522314,0.452641139845645,0.626322127882186,-5.72632614207023,"FGF11"
"ENSG00000221937",-0.180393743356753,4.36160333421888,-0.753391353270903,0.452649105951277,0.626322127882186,-5.99015312648015,"TAS2R40"
"ENSG00000140740",0.0664214680808133,7.47482503594711,0.753369385162188,0.452662254895782,0.626322127882186,-5.97753710852005,"UQCRC2"
"ENSG00000149133",-0.330369389207238,-2.40774048807637,-0.753241001911451,0.452739102666313,0.626381237022276,-4.96183237480276,"OR5F1"
"ENSG00000242173",-0.347664972120304,-1.53471053849202,-0.753181740472082,0.452774577951859,0.626383101208142,-5.05017857706073,"ARHGDIG"
"ENSG00000075856",-0.0655718108792405,5.6128049668473,-0.753041083186773,0.452858785058557,0.626452377220738,-6.04087632525811,"SART3"
"ENSG00000108231",-0.133020846516165,2.53328729375879,-0.752884821536565,0.452952344504717,0.626495585852961,-5.71031994969251,"LGI1"
"ENSG00000183785",-0.177758579659744,2.21723997348545,-0.752874894844085,0.452958288344164,0.626495585852961,-5.68185104509777,"TUBA8"
"ENSG00000167232",0.091343055524101,4.67297232720924,0.752659822332648,0.453087078989075,0.626626497458027,-6.01337829726419,"ZNF91"
"ENSG00000072080",-0.138643470351966,5.78261574178228,-0.752459176459,0.453207249477467,0.626745468422953,-6.04113463256056,"SPP2"
"ENSG00000109790",0.100816622481885,4.7382420484184,0.752209956490829,0.453356537233803,0.626904685028947,-6.01799183987639,"KLHL5"
"ENSG00000144802",0.0931832018085039,8.12267393373333,0.752066514522214,0.453442474583576,0.626976282846689,-5.93716281843613,"NFKBIZ"
"ENSG00000185873",-0.0747506940692704,3.40384745916904,-0.751964560019027,0.453503562083095,0.627013512502683,-5.87844507633736,"TMPRSS11B"
"ENSG00000092470",0.0944715462772723,2.62180120963102,0.751890116222021,0.45354816911809,0.627027952394804,-5.74873373154814,"WDR76"
"ENSG00000164744",-0.303885805018148,-1.10914871149564,-0.751484202403705,0.45379143845432,0.62731701900961,-5.09283832779097,"SUN3"
"ENSG00000107036",0.0755188467460579,5.34174286074173,0.750767363556306,0.454221231023213,0.62779586174615,-6.03993170780799,"RIC1"
"ENSG00000161180",-0.294016111548226,-0.116476672903241,-0.750651309189225,0.454290835175667,0.62779586174615,-5.23681532347983,"CCDC116"
