"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"ENSG00000136152",-0.0482822061844281,6.10498820253935,-0.425850859376474,0.671341271509607,0.960093121889874,-5.85203274242959,"COG3"
"ENSG00000105700",0.0434217799127445,6.3624851789588,0.425835219779074,0.671352621959975,0.960093121889874,-5.8345005187595,"KXD1"
"ENSG00000198932",-0.114850363308477,1.18668436094061,-0.425743577317134,0.671419133084711,0.960093121889874,-5.31658136997393,"GPRASP1"
"ENSG00000249693",0.133573760034847,0.849025399170337,0.425607377115375,0.671517987613387,0.960093121889874,-5.23591401743694,"THEGL"
"ENSG00000101448",0.0500285401788441,4.30832325641814,0.425540133753104,0.671566795188528,0.960093121889874,-5.82835370780586,"EPPIN"
"ENSG00000172421",-0.0540641296799169,5.16543018353269,-0.425526681458927,0.671576559501669,0.960093121889874,-5.86759785082079,"EFCAB3"
"ENSG00000196924",0.0810377395757333,7.6385970380754,0.425349077182373,0.671705478401571,0.960093121889874,-5.72897385701052,"FLNA"
"ENSG00000182359",0.0820263630562867,3.00112374780938,0.425313472792809,0.671731324000982,0.960093121889874,-5.65068347746718,"KBTBD3"
"ENSG00000105366",-0.0771735911940392,2.87878427911009,-0.425305059128521,0.671737431625785,0.960093121889874,-5.64377542138475,"SIGLEC8"
"ENSG00000133731",-0.0487423853032691,4.60102936140077,-0.425259231570434,0.671770699032439,0.960093121889874,-5.84059545129163,"IMPA1"
"ENSG00000178342",-0.0882420527300536,2.04005332353235,-0.425211583771209,0.671805288493479,0.960093121889874,-5.45865773483457,"KCNG2"
"ENSG00000241489",0.0737073140767537,6.15056204639775,0.425144782738094,0.671853783252057,0.960093121889874,-5.83964317735169,"AC244197.3"
"ENSG00000123131",0.0893015262197592,3.3232775746827,0.424911714782066,0.672022991741456,0.960093121889874,-5.71464444666544,"PRDX4"
"ENSG00000136444",-0.0826528177252639,3.62778307160626,-0.424741034086071,0.672146917508441,0.960093121889874,-5.76179606190998,"RSAD1"
"ENSG00000205189",0.0956296167987776,1.28994406728346,0.424407082393585,0.672389415342712,0.960093121889874,-5.30634758351417,"ZBTB10"
"ENSG00000267552",0.276758713353323,-1.02327421951026,0.424343528098189,0.672435569001316,0.960093121889874,-4.9636950894169,"AC093227.2"
"ENSG00000135315",0.0622460947571533,4.60887518703529,0.424276297370711,0.672484393883956,0.960093121889874,-5.84274801273495,"CEP162"
"ENSG00000242802",-0.0425443624098358,5.22449171893273,-0.424242184759979,0.672509167978283,0.960093121889874,-5.86849926600176,"AP5Z1"
